id,label
4838,P4HA2
4839,P4HB
4840,PA2G4
4841,PABPC1
4842,PABPC1L
4843,PABPC1P2
4844,PABPC4
4845,PABPC5
4846,PABPN1
4847,PACRGL
4848,PACSIN2
4849,PAF1
4850,PAFAH1B1
4851,PAFAH1B2
4852,PAFAH1B3
4853,PAFAH2
4854,PAGR1
4855,PAICS
4856,PAICSP4
4857,PAIP1
4858,PAIP2
4859,PAK6
4860,PALB2
4861,PALLD
4862,PALM
4863,PALM2-AKAP2
4864,PAM
4865,PAM16
4866,PAN2
4867,PAN3
4868,PANK2
4869,PANK3
4870,PANK4
4871,PANX1
4872,PAPD4
4873,PAPD5
4874,PAPOLG
4875,PAPPA
4876,PAPPA2
4877,PAPSS1
4878,PAPSS2
4879,PAQR4
4880,PARD3B
4881,PARK7
4882,PARP1
4883,PARP10
4884,PARP11
4885,PARP16
4886,PARP2
4887,PARP3
4888,PARP4
4889,PARP9
4890,PARPBP
4891,PART1
4892,PARVB
4893,PARVG
4894,PASK
4895,PATJ
4896,PATL1
4897,PATZ1
4898,PAWR
4899,PAX5
4900,PAX8
4901,PAXBP1
4902,PBDC1
4903,PBRM1
4904,PBX1
4905,PBX3
4906,PBXIP1
4907,PC
4908,PCBD1
4909,PCBD2
4910,PCBP1
4911,PCBP2
4912,PCBP3
4913,PCBP4
4914,PCCB
4915,PCDH1
4916,PCDH10
4917,PCDH18
4918,PCDH9
4919,PCDHGA11
4920,PCDHGA12
4921,PCDHGB5
4922,PCDHGC3
4923,PCGF2
4924,PCGF3
4925,PCGF5
4926,PCGF6
4927,PCID2
4928,PCLAF
4929,PCM1
4930,PCMT1
4931,PCMTD1
4932,PCMTD2
4933,PCNA
4934,PCNP
4935,PCNT
4936,PCNX1
4937,PCNX3
4938,PCNX4
4939,PCOLCE
4940,PCOLCE2
4941,PCSK5
4942,PCSK6
4943,PCSK7
4944,PCSK9
4945,PCTP
4946,PCYOX1
4947,PCYOX1L
4948,PCYT1A
4949,PCYT1B
4950,PCYT2
4951,PDAP1
4952,PDCD10
4953,PDCD11
4954,PDCD1LG2
4955,PDCD2
4956,PDCD2L
4957,PDCD5
4958,PDCD6
4959,PDCD6IP
4960,PDCD7
4961,PDCL
4962,PDCL3
4963,PDDC1
4964,PDE12
4965,PDE1A
4966,PDE3A
4967,PDE3B
4968,PDE4D
4969,PDE4DIP
4970,PDE5A
4971,PDE6D
4972,PDE6G
4973,PDE8A
4974,PDE9A
4975,PDF
4976,PDGFC
4977,PDGFD
4978,PDGFRA
4979,PDHA1
4980,PDIA3
4981,PDIA4
4982,PDIA5
4983,PDIA6
4984,PDK1
4985,PDK2
4986,PDLIM1
4987,PDLIM4
4988,PDLIM7
4989,PDP1
4990,PDP2
4991,PDPK1
4992,PDRG1
4993,PDS5A
4994,PDS5B
4995,PDSS2
4996,PDX1
4997,PDXK
4998,PDXP
4999,PDZD11
5000,PDZD4
5001,PDZD8
5002,PEA15
5003,PECR
5004,PEF1
5005,PEG10
5006,PELO
5007,PEMT
5008,PENK
5009,PER3
5010,PERP
5011,PES1
5012,PEX10
5013,PEX11G
5014,PEX12
5015,PEX14
5016,PEX16
5017,PEX19
5018,PEX5
5019,PEX5L
5020,PEX6
5021,PFAS
5022,PFDN1
5023,PFDN2
5024,PFDN4
5025,PFDN5
5026,PFDN6
5027,PFKFB2
5028,PFKM
5029,PFKP
5030,PFN1
5031,PFN3
5032,PGAM1
5033,PGAM5
5034,PGAP2
5035,PGAP3
5036,PGBD2
5037,PGBD4
5038,PGD
5039,PGK1
5040,PGLS
5041,PGLYRP4
5042,PGM2
5043,PGM3
5044,PGP
5045,PGRMC2
5046,PHACTR1
5047,PHACTR2
5048,PHACTR4
5049,PHAX
5050,PHB
5051,PHB2
5052,PHC1
5053,PHC2
5054,PHF13
5055,PHF14
5056,PHF19
5057,PHF20L1
5058,PHF24
5059,PHF3
5060,PHF5A
5061,PHF6
5062,PHF7
5063,PHIP
5064,PHKA2
5065,PHKB
5066,PHKG2
5067,PHLDA1
5068,PHPT1
5069,PHTF1
5070,PHYHD1
5071,PHYKPL
5072,PI4K2A
5073,PI4K2B
5074,PI4KA
5075,PIAS3
5076,PIAS4
5077,PIBF1
5078,PICALM
5079,PIDD1
5080,PIEZO1
5081,PIFO
5082,PIGA
5083,PIGF
5084,PIGG
5085,PIGH
5086,PIGK
5087,PIGL
5088,PIGM
5089,PIGN
5090,PIGO
5091,PIGP
5092,PIGQ
5093,PIGS
5094,PIGT
5095,PIGU
5096,PIGW
5097,PIH1D1
5098,PIK3AP1
5099,PIK3C2B
5100,PIK3C3
5101,PIK3CA
5102,PIK3CB
5103,PIK3CD
5104,PIK3R2
5105,PIK3R3
5106,PIK3R4
5107,PILRA
5108,PILRB
5109,PIM2
5110,PIM3
5111,PIN1
5112,PIN4
5113,PINX1
5114,PIP4K2C
5115,PIP5K1B
5116,PIP5KL1
5117,PISD
5118,PITPNB
5119,PITPNC1
5120,PITPNM2
5121,PITPNM3
5122,PITRM1
5123,PITX1
5124,PJA2
5125,PKD2
5126,PKM
5127,PKMYT1
5128,PKN1
5129,PKN2
5130,PKN3
5131,PKP1
5132,PKP2
5133,PKP3
5134,PKP4
5135,PLA2G12A
5136,PLA2G16
5137,PLA2G4C
5138,PLA2G6
5139,PLA2G7
5140,PLAA
5141,PLAG1
5142,PLAT
5143,PLAU
5144,PLAUR
5145,PLB1
5146,PLCD1
5147,PLCD3
5148,PLCG1
5149,PLCG2
5150,PLCL2
5151,PLD3
5152,PLEC
5153,PLEKHA1
5154,PLEKHA2
5155,PLEKHA3
5156,PLEKHA4
5157,PLEKHA5
5158,PLEKHA6
5159,PLEKHA7
5160,PLEKHA8
5161,PLEKHB2
5162,PLEKHF2
5163,PLEKHG1
5164,PLEKHG2
5165,PLEKHG3
5166,PLEKHG4
5167,PLEKHG5
5168,PLEKHH3
5169,PLEKHJ1
5170,PLEKHM1
5171,PLEKHM3
5172,PLEKHO2
5173,PLIN1
5174,PLK1
5175,PLK4
5176,PLN
5177,PLOD1
5178,PLOD2
5179,PLOD3
5180,PLP2
5181,PLPP1
5182,PLPP2
5183,PLPP5
5184,PLPP7
5185,PLRG1
5186,PLS1
5187,PLS3
5188,PLSCR1
5189,PLSCR3
5190,PLTP
5191,PLXNA2
5192,PLXNB1
5193,PLXNB2
5194,PLXNC1
5195,PLXND1
5196,PM20D2
5197,PMEPA1
5198,PML
5199,PMM1
5200,PMM2
5201,PMP22
5202,PMPCA
5203,PMPCB
5204,PMS1
5205,PMS2
5206,PMS2P1
5207,PMS2P3
5208,PMS2P4
5209,PMVK
5210,PNISR
5211,PNKD
5212,PNKP
5213,PNN
5214,PNO1
5215,PNPLA3
5216,PNPLA4
5217,PNPLA6
5218,PNRC2
5219,POC1A
5220,PODXL
5221,POFUT1
5222,POFUT2
5223,POGK
5224,POGLUT1
5225,POLA1
5226,POLA2
5227,POLD2
5228,POLD3
5229,POLD4
5230,POLDIP2
5231,POLDIP3
5232,POLE
5233,POLE2
5234,POLE3
5235,POLG
5236,POLG2
5237,POLH
5238,POLI
5239,POLL
5240,POLM
5241,POLQ
5242,POLR1A
5243,POLR1B
5244,POLR1C
5245,POLR1D
5246,POLR1E
5247,POLR2B
5248,POLR2D
5249,POLR2E
5250,POLR2F
5251,POLR2G
5252,POLR2H
5253,POLR2I
5254,POLR2J
5255,POLR2K
5256,POLR2L
5257,POLR2M
5258,POLR3A
5259,POLR3B
5260,POLR3D
5261,POLR3E
5262,POLR3GL
5263,POLR3H
5264,POLR3K
5265,POLRMT
5266,POM121
5267,POM121C
5268,POMGNT1
5269,POMP
5270,POMT2
5271,POP5
5272,POP7
5273,POPDC3
5274,POR
5275,POSTN
5276,POT1
5277,POU2F3
5278,POU3F4
5279,POU6F1
5280,POU6F2
5281,PPA1
5282,PPA2
5283,PPAN-P2RY11
5284,PPARD
5285,PPAT
5286,PPCS
5287,PPDPF
5288,PPFIA2
5289,PPFIA3
5290,PPFIBP2
5291,PPHLN1
5292,PPIA
5293,PPIAP29
5294,PPIB
5295,PPIC
5296,PPID
5297,PPIEL
5298,PPIG
5299,PPIH
5300,PPIL1
5301,PPIL3
5302,PPIP5K2
5303,PPM1A
5304,PPM1F
5305,PPM1G
5306,PPM1H
5307,PPM1K
5308,PPM1L
5309,PPM1M
5310,PPME1
5311,PPOX
5312,PPP1CA
5313,PPP1CB
5314,PPP1R11
5315,PPP1R12A
5316,PPP1R12B
5317,PPP1R12C
5318,PPP1R13L
5319,PPP1R16A
5320,PPP1R18
5321,PPP1R1A
5322,PPP1R1C
5323,PPP1R32
5324,PPP1R35
5325,PPP1R37
5326,PPP1R3A
5327,PPP1R3B
5328,PPP1R3E
5329,PPP1R8
5330,PPP2CB
5331,PPP2R1A
5332,PPP2R2A
5333,PPP2R2B
5334,PPP2R2C
5335,PPP2R3C
5336,PPP2R5A
5337,PPP2R5B
5338,PPP2R5D
5339,PPP2R5E
5340,PPP3CA
5341,PPP3CC
5342,PPP4R3A
5343,PPP4R3B
5344,PPP5C
5345,PPP6C
5346,PPP6R1
5347,PPP6R2
5348,PPRC1
5349,PPT1
5350,PPWD1
5351,PQBP1
5352,PQLC2
5353,PQLC3
5354,PRADC1
5355,PRAF2
5356,PRAM1
5357,PRAME
5358,PRC1
5359,PRDM13
5360,PRDM14
5361,PRDM2
5362,PRDM4
5363,PRDM5
5364,PRDX2
5365,PRDX2P1
5366,PRDX3
5367,PRDX4
5368,PRDX5
5369,PRDX6
5370,PRELID1
5371,PRELP
5372,PREP
5373,PREPL
5374,PREX2
5375,PRG4
5376,PRICKLE3
5377,PRICKLE4
5378,PRIM1
5379,PRIM2
5380,PRIMPOL
5381,PRKAA1
5382,PRKAB1
5383,PRKACA
5384,PRKACB
5385,PRKAG1
5386,PRKAG2
5387,PRKAR1A
5388,PRKAR1B
5389,PRKAR2A
5390,PRKAR2B
5391,PRKCB
5392,PRKCDBP
5393,PRKCH
5394,PRKCI
5395,PRKCQ
5396,PRKCSH
5397,PRKD2
5398,PRKD3
5399,PRKDC
5400,PRKG1
5401,PRLR
5402,PRMT1
5403,PRMT2
5404,PRMT3
5405,PRMT7
5406,PRMT9
5407,PRNP
5408,PROCA1
5409,PROCR
5410,PROSC
5411,PROSER1
5412,PROSER3
5413,PROX1
5414,PRPF18
5415,PRPF19
5416,PRPF3
5417,PRPF31
5418,PRPF38A
5419,PRPF38B
5420,PRPF39
5421,PRPF4
5422,PRPF40A
5423,PRPF40B
5424,PRPF4B
5425,PRPF6
5426,PRPF8
5427,PRPS1
5428,PRPSAP1
5429,PRPSAP2
5430,PRR12
5431,PRR13
5432,PRR14
5433,PRR14L
5434,PRR26
5435,PRR3
5436,PRR34
5437,PRR5
5438,PRR5-ARHGAP8
5439,PRR5L
5440,PRR9
5441,PRRC2A
5442,PRRC2B
5443,PRRC2C
5444,PRRG4
5445,PRRT1
5446,PRRT3-AS1
5447,PRRT4
5448,PRRX1
5449,PRRX2
5450,PRSS22
5451,PRSS3
5452,PRSS36
5453,PRSS37
5454,PRTG
5455,PRUNE1
5456,PRUNE2
5457,PSAP
5458,PSCA
5459,PSD
5460,PSD3
5461,PSD4
5462,PSEN1
5463,PSENEN
5464,PSG5
5465,PSIP1
5466,PSMA1
5467,PSMA2
5468,PSMA3
5469,PSMA5
5470,PSMA6
5471,PSMA7
5472,PSMB2
5473,PSMB3
5474,PSMB5
5475,PSMB6
5476,PSMB7
5477,PSMC1
5478,PSMC2
5479,PSMC3
5480,PSMC3IP
5481,PSMC4
5482,PSMC5
5483,PSMD1
5484,PSMD10
5485,PSMD11
5486,PSMD12
5487,PSMD13
5488,PSMD14
5489,PSMD2
5490,PSMD3
5491,PSMD5
5492,PSMD6
5493,PSMD7
5494,PSMD8
5495,PSMD9
5496,PSME2
5497,PSME3
5498,PSMF1
5499,PSMG1
5500,PSMG2
5501,PSMG4
5502,PSPC1
5503,PSPH
5504,PSTK
5505,PSTPIP1
5506,PTBP1
5507,PTBP2
5508,PTBP3
5509,PTCD1
5510,PTCD2
5511,PTCD3
5512,PTCH1
5513,PTDSS2
5514,PTGER2
5515,PTGES
5516,PTGES2
5517,PTGES3
5518,PTGFRN
5519,PTGR2
5520,PTK2B
5521,PTK7
5522,PTMA
5523,PTMS
5524,PTOV1
5525,PTP4A1
5526,PTP4A2
5527,PTP4A3
5528,PTPA
5529,PTPDC1
5530,PTPMT1
5531,PTPN11
5532,PTPN12
5533,PTPN14
5534,PTPN18
5535,PTPN23
5536,PTPN3
5537,PTPN6
5538,PTPN7
5539,PTPN9
5540,PTPRC
5541,PTPRD
5542,PTPRE
5543,PTPRJ
5544,PTPRM
5545,PTPRU
5546,PTRF
5547,PTRH1
5548,PTRHD1
5549,PTTG1
5550,PTTG1IP
5551,PTTG3P
5552,PTX3
5553,PUF60
5554,PUM1
5555,PUM2
5556,PUM3
5557,PURA
5558,PURB
5559,PUS1
5560,PUS3
5561,PUS7
5562,PUS7L
5563,PUSL1
5564,PVR
5565,PWP1
5566,PWP2
5567,PXDC1
5568,PXDN
5569,PXMP2
5570,PXMP4
5571,PXN
5572,PXYLP1
5573,PYCR2
5574,PYGB
5575,PYGL
5576,PYGO1
5577,PYGO2
5578,QARS
5579,QKI
5580,QPCT
5581,QPCTL
5582,QRICH1
5583,QSOX1
5584,QSOX2
5585,QTRT1
5586,QTRT2
5587,R3HCC1
5588,R3HDM1
5589,RAB10
5590,RAB11A
5591,RAB11B
5592,RAB11FIP2
5593,RAB11FIP3
5594,RAB11FIP4
5595,RAB11FIP5
5596,RAB13
5597,RAB14
5598,RAB17
5599,RAB18
5600,RAB1A
5601,RAB1B
5602,RAB22A
5603,RAB23
5604,RAB27A
5605,RAB27B
5606,RAB29
5607,RAB2A
5608,RAB2B
5609,RAB31
5610,RAB32
5611,RAB34
5612,RAB35
5613,RAB39B
5614,RAB3A
5615,RAB3B
5616,RAB3GAP1
5617,RAB3GAP2
5618,RAB3IP
5619,RAB42
5620,RAB5A
5621,RAB5C
5622,RAB6A
5623,RAB6C
5624,RAB7A
5625,RAB8A
5626,RAB8B
5627,RAB9A
5628,RABAC1
5629,RABEP1
5630,RABEPK
5631,RABGAP1L
5632,RABGGTA
5633,RABGGTB
5634,RABIF
5635,RABL3
5636,RAC1
5637,RAC2
5638,RAC3
5639,RACGAP1
5640,RACK1
5641,RAD17
5642,RAD21
5643,RAD23A
5644,RAD50
5645,RAD51
5646,RAD51AP1
5647,RAD51B
5648,RAD51C
5649,RAD51D
5650,RAD52
5651,RAD54B
5652,RAD54L
5653,RADIL
5654,RAE1
5655,RAET1K
5656,RAI1
5657,RAI14
5658,RAI2
5659,RALA
5660,RALB
5661,RALBP1
5662,RALGAPB
5663,RALY
5664,RAN
5665,RANBP1
5666,RANBP17
5667,RANBP2
5668,RANBP3
5669,RANBP6
5670,RANBP9
5671,RANGRF
5672,RAP1GDS1
5673,RAP2A
5674,RAP2C
5675,RAPGEF1
5676,RAPGEF3
5677,RAPGEF4
5678,RAPGEF5
5679,RAPH1
5680,RARA
5681,RARG
5682,RARRES1
5683,RARRES2
5684,RARS
5685,RARS2
5686,RASA1
5687,RASA3
5688,RASGEF1C
5689,RASGRP2
5690,RASGRP3
5691,RASIP1
5692,RASL10A
5693,RASL10B
5694,RASSF1
5695,RASSF3
5696,RASSF4
5697,RASSF8
5698,RASSF9
5699,RB1
5700,RB1CC1
5701,RBAK
5702,RBBP4
5703,RBBP5
5704,RBBP6
5705,RBBP7
5706,RBBP8
5707,RBCK1
5708,RBFA
5709,RBFOX2
5710,RBL1
5711,RBM10
5712,RBM12B
5713,RBM14
5714,RBM15
5715,RBM15B
5716,RBM17
5717,RBM19
5718,RBM25
5719,RBM26
5720,RBM27
5721,RBM28
5722,RBM3
5723,RBM34
5724,RBM39
5725,RBM4
5726,RBM41
5727,RBM42
5728,RBM45
5729,RBM47
5730,RBM5
5731,RBM7
5732,RBMS1
5733,RBMS2
5734,RBMS2P1
5735,RBMS3
5736,RBMX2
5737,RBMXL1
5738,RBP1
5739,RBPJ
5740,RBPMS
5741,RBX1
5742,RCAN1
5743,RCBTB2
5744,RCC1
5745,RCC1L
5746,RCC2
5747,RCCD1
5748,RCHY1
5749,RCL1
5750,RCN1
5751,RCN2
5752,RCN3
5753,RCOR1
5754,RCOR3
5755,RCSD1
5756,RD3
5757,RDH10
5758,RDH11
5759,RDH13
5760,RDX
5761,RECK
5762,RECQL
5763,RECQL4
5764,RECQL5
5765,REEP4
5766,REEP5
5767,REEP6
5768,RELA
5769,REPIN1
5770,RER1
5771,RERE
5772,REV1
5773,REV3L
5774,REXO1
5775,REXO4
5776,RFC1
5777,RFC2
5778,RFC3
5779,RFC4
5780,RFC5
5781,RFESD
5782,RFFL
5783,RFK
5784,RFNG
5785,RFT1
5786,RFTN1
5787,RFTN2
5788,RFWD2
5789,RFX3
5790,RFXANK
5791,RGAG4
5792,RGL1
5793,RGL2
5794,RGMA
5795,RGMB
5796,RGP1
5797,RGS12
5798,RGS14
5799,RGS16
5800,RGS3
5801,RGS4
5802,RGS5
5803,RHBDD1
5804,RHBDD3
5805,RHBDF1
5806,RHBDL1
5807,RHCE
5808,RHCG
5809,RHD
5810,RHEB
5811,RHNO1
5812,RHOA
5813,RHOBTB2
5814,RHOBTB3
5815,RHOC
5816,RHOJ
5817,RHOT1
5818,RHOT2
5819,RHOU
5820,RHPN1-AS1
5821,RHPN2
5822,RIC3
5823,RIC8A
5824,RIC8B
5825,RILPL1
5826,RIMKLA
5827,RIMS1
5828,RIN2
5829,RINT1
5830,RIOK1
5831,RIOK2
5832,RIOK3
5833,RIOX2
5834,RIPK1
5835,RIPK2
5836,RIT1
5837,RITA1
5838,RLIM
5839,RMDN1
5840,RMDN3
5841,RMI1
5842,RMI2
5843,RMND5A
5844,RNA28S5
5845,RNASE4
5846,RNASE6
5847,RNASEH1
5848,RNASEH2A
5849,RNASEH2B
5850,RNASEH2C
5851,RNASEK
5852,RNF103
5853,RNF11
5854,RNF111
5855,RNF113A
5856,RNF115
5857,RNF121
5858,RNF125
5859,RNF126
5860,RNF128
5861,RNF138
5862,RNF138P1
5863,RNF139
5864,RNF144A
5865,RNF146
5866,RNF165
5867,RNF167
5868,RNF168
5869,RNF181
5870,RNF182
5871,RNF185
5872,RNF187
5873,RNF20
5874,RNF215
5875,RNF216
5876,RNF217
5877,RNF219
5878,RNF220
5879,RNF25
5880,RNF26
5881,RNF31
5882,RNF38
5883,RNF4
5884,RNF40
5885,RNF41
5886,RNF43
5887,RNF44
5888,RNF5
5889,RNF6
5890,RNF7
5891,RNF8
5892,RNFT1
5893,RNGTT
5894,RNH1
5895,RNLS
5896,RNMT
5897,RNPC3
5898,RNPEP
5899,RNPEPL1
5900,RNPS1
5901,RNU1-11P
5902,RNU1-14P
5903,RNU1-21P
5904,RNU2-2P
5905,RNU4-4P
5906,RNU4-5P
5907,RNU4-7P
5908,ROBO1
5909,ROBO4
5910,ROCK2
5911,ROGDI
5912,ROMO1
5913,RP2
5914,RP9
5915,RP9P
5916,RPA1
5917,RPA2
5918,RPA3
5919,RPAIN
5920,RPAP1
5921,RPAP3
5922,RPE
5923,RPF1
5924,RPF2
5925,RPGR
5926,RPGRIP1L
5927,RPIA
5928,RPL10
5929,RPL10A
5930,RPL10AP6
5931,RPL11
5932,RPL12
5933,RPL13
5934,RPL13A
5935,RPL13AP20
5936,RPL13AP6
5937,RPL15
5938,RPL17
5939,RPL18
5940,RPL18A
5941,RPL18AP16
5942,RPL18AP3
5943,RPL19
5944,RPL19P21
5945,RPL21
5946,RPL22L1
5947,RPL23A
5948,RPL23P2
5949,RPL24
5950,RPL24P4
5951,RPL26L1
5952,RPL26P30
5953,RPL27
5954,RPL27A
5955,RPL27AP
5956,RPL28
5957,RPL29
5958,RPL30P13
5959,RPL31
5960,RPL32
5961,RPL34
5962,RPL35
5963,RPL35A
5964,RPL35P2
5965,RPL35P4
5966,RPL36
5967,RPL36A
5968,RPL36AL
5969,RPL37
5970,RPL37A
5971,RPL37P2
5972,RPL39
5973,RPL39L
5974,RPL3P2
5975,RPL4
5976,RPL41
5977,RPL5
5978,RPL6
5979,RPL6P30
5980,RPL7
5981,RPL7A
5982,RPL7L1
5983,RPL8
5984,RPL9
5985,RPLP0
5986,RPLP0P6
5987,RPLP1
5988,RPN1
5989,RPN2
5990,RPP14
5991,RPP21
5992,RPP25L
5993,RPP30
5994,RPP38
5995,RPP40
5996,RPRD1A
5997,RPRD1B
5998,RPRD2
5999,RPS10
6000,RPS10P18
6001,RPS11P5
6002,RPS13
6003,RPS14
6004,RPS15
6005,RPS15A
6006,RPS15P5
6007,RPS16
6008,RPS19
6009,RPS19BP1
6010,RPS19P1
6011,RPS2
6012,RPS21
6013,RPS23
6014,RPS25
6015,RPS26
6016,RPS26P47
6017,RPS27L
6018,RPS28
6019,RPS3A
6020,RPS4X
6021,RPS5
6022,RPS6
6023,RPS6KA1
6024,RPS6KA2
6025,RPS6KA3
6026,RPS6KB2
6027,RPS6KL1
6028,RPS7
6029,RPS7P1
6030,RPS8
6031,RPS9
6032,RPUSD1
6033,RPUSD2
6034,RPUSD3
6035,RPUSD4
6036,RRAGA
6037,RRAGB
6038,RRAGD
6039,RRAS
6040,RRAS2
6041,RRBP1
6042,RRM1
6043,RRM2
6044,RRM2B
6045,RRN3P3
6046,RRNAD1
6047,RRP1
6048,RRP12
6049,RRP15
6050,RRP1B
6051,RRP36
6052,RRP7A
6053,RRP8
6054,RRP9
6055,RRS1
6056,RSAD1
6057,RSF1
6058,RSL1D1
6059,RSL24D1
6060,RSPRY1
6061,RSRC1
6062,RSRC2
6063,RSRP1
6064,RTCA
6065,RTCB
6066,RTEL1
6067,RTF1
6068,RTFDC1
6069,RTN3P1
6070,RTN4
6071,RTN4R
6072,RTTN
6073,RUBCN
6074,RUFY1
6075,RUNDC1
6076,RUNX1
6077,RUNX2
6078,RUSC1
6079,RUSC2
6080,RUVBL1
6081,RUVBL2
6082,RWDD1
6083,RWDD2A
6084,RWDD2B
6085,RWDD3
6086,RXFP1
6087,RXFP2
6088,RXRB
6089,S100A11
6090,S100A16
6091,S100A3
6092,S100A4
6093,S100A6
6094,S100PBP
6095,S1PR2
6096,S1PR3
6097,SAAL1
6098,SAC3D1
6099,SACM1L
6100,SAE1
6101,SAFB
6102,SAGE1
6103,SALL2
6104,SALL4
6105,SAMD1
6106,SAMD3
6107,SAMD4A
6108,SAMD4B
6109,SAMHD1
6110,SAMM50
6111,SAP130
6112,SAP18
6113,SAP30
6114,SAP30BP
6115,SAR1A
6116,SARAF
6117,SARNP
6118,SARS
6119,SARS2
6120,SART1
6121,SART3
6122,SASH1
6123,SAT1
6124,SATB1
6125,SAV1
6126,SBDS
6127,SBDSP1
6128,SBF1
6129,SBF2
6130,SBNO1
6131,SBNO2
6132,SBSN
6133,SC5D
6134,SCAF1
6135,SCAF11
6136,SCAF4
6137,SCAI
6138,SCAMP1
6139,SCAMP2
6140,SCAMP3
6141,SCAMP4
6142,SCAMP5
6143,SCAND1
6144,SCAND2P
6145,SCAP
6146,SCARB1
6147,SCARB2
6148,SCARF2
6149,SCARNA12
6150,SCARNA17
6151,SCCPDH
6152,SCD
6153,SCFD1
6154,SCFD2
6155,SCG5
6156,SCGB1B2P
6157,SCHIP1
6158,SCIN
6159,SCLY
6160,SCMH1
6161,SCML2
6162,SCN4B
6163,SCN8A
6164,SCNM1
6165,SCNN1A
6166,SCO1
6167,SCO2
6168,SCOC
6169,SCP2
6170,SCPEP1
6171,SCRG1
6172,SCRN3
6173,SCT
6174,SCUBE3
6175,SCYL1
6176,SCYL2
6177,SDAD1
6178,SDAD1P1
6179,SDC3
6180,SDCBP
6181,SDCCAG3
6182,SDCCAG8
6183,SDF2
6184,SDF2L1
6185,SDF4
6186,SDHA
6187,SDHAF1
6188,SDHAF3
6189,SDHAF4
6190,SDHAP3
6191,SDHB
6192,SDHC
6193,SDK2
6194,SDR39U1
6195,SEC11A
6196,SEC13
6197,SEC16A
6198,SEC16B
6199,SEC22A
6200,SEC22B
6201,SEC22C
6202,SEC23A
6203,SEC23IP
6204,SEC24B
6205,SEC31A
6206,SEC61A1
6207,SEC61A2
6208,SEC61B
6209,SEC61G
6210,SEC63
6211,SEC63P1
6212,SECISBP2
6213,SECISBP2L
6214,SEH1L
6215,SEL1L3
6216,SELE
6217,SELENOH
6218,SELENOI
6219,SELENON
6220,SELENOP
6221,SELENOW
6222,SEM1
6223,SEMA3A
6224,SEMA3B
6225,SEMA4B
6226,SEMA4C
6227,SEMA4D
6228,SEMA4G
6229,SEMA6D
6230,SEMA7A
6231,SENP3
6232,SENP6
6233,SEPHS1
6234,SEPSECS
6235,SEPT1
6236,SEPT10
6237,SEPT10P1
6238,SEPT11
6239,SEPT2
6240,SEPT5
6241,SEPT6
6242,SEPT7
6243,SEPT9
6244,SERBP1
6245,SERF2
6246,SERGEF
6247,SERHL2
6248,SERINC1
6249,SERINC2
6250,SERP1
6251,SERPINB1
6252,SERPINB7
6253,SERPINB8
6254,SERPINE1
6255,SERPINE2
6256,SERPINH1
6257,SERPINI1
6258,SERTAD2
6259,SERTAD4
6260,SESN1
6261,SESN2
6262,SESTD1
6263,SET
6264,SETD1A
6265,SETD1B
6266,SETD2
6267,SETD3
6268,SETD4
6269,SETD5
6270,SETD6
6271,SETD7
6272,SETD9
6273,SETDB2
6274,SETMAR
6275,SETX
6276,SEZ6
6277,SF1
6278,SF3A1
6279,SF3A2
6280,SF3A3
6281,SF3B2
6282,SF3B3
6283,SF3B4
6284,SF3B5
6285,SFI1
6286,SFPQ
6287,SFRP1
6288,SFT2D3
6289,SFXN1
6290,SFXN2
6291,SFXN3
6292,SFXN4
6293,SFXN5
6294,SGCB
6295,SGCD
6296,SGCE
6297,SGF29
6298,SGK1
6299,SGK2
6300,SGK3
6301,SGMS2
6302,SGO1
6303,SGO2
6304,SGPP2
6305,SGTA
6306,SH2B1
6307,SH2D3A
6308,SH2D3C
6309,SH2D4A
6310,SH3BGRL
6311,SH3BGRL3
6312,SH3BP1
6313,SH3BP2
6314,SH3BP4
6315,SH3BP5
6316,SH3BP5L
6317,SH3D19
6318,SH3GL2
6319,SH3GLB1
6320,SH3KBP1
6321,SH3PXD2A
6322,SH3PXD2B
6323,SH3RF1
6324,SH3RF2
6325,SH3TC1
6326,SH3YL1
6327,SHANK2
6328,SHARPIN
6329,SHC1
6330,SHC2
6331,SHC3
6332,SHCBP1
6333,SHD
6334,SHISA5
6335,SHISA8
6336,SHMT2
6337,SHOC2
6338,SHPRH
6339,SHQ1
6340,SHROOM1
6341,SHROOM3
6342,SHROOM4
6343,SHTN1
6344,SIAH2
6345,SIDT2
6346,SIGIRR
6347,SIGMAR1
6348,SIL1
6349,SIM2
6350,SIMC1
6351,SIPA1L3
6352,SIRPA
6353,SIRT1
6354,SIRT2
6355,SIRT3
6356,SIRT5
6357,SIRT6
6358,SIRT7
6359,SIVA1
6360,SIX5
6361,SKA2
6362,SKA3
6363,SKAP2
6364,SKI
6365,SKIL
6366,SKIV2L
6367,SKIV2L2
6368,SKP1
6369,SKP2
6370,SLA
6371,SLBP
6372,SLC10A2
6373,SLC10A3
6374,SLC11A2
6375,SLC12A4
6376,SLC12A5
6377,SLC12A7
6378,SLC12A8
6379,SLC13A3
6380,SLC15A3
6381,SLC16A13
6382,SLC16A3
6383,SLC16A5
6384,SLC16A6
6385,SLC16A7
6386,SLC17A1
6387,SLC17A7
6388,SLC17A9
6389,SLC19A1
6390,SLC19A2
6391,SLC19A3
6392,SLC1A2
6393,SLC1A3
6394,SLC1A5
6395,SLC20A1
6396,SLC20A2
6397,SLC22A15
6398,SLC22A18
6399,SLC22A18AS
6400,SLC22A4
6401,SLC22A5
